Memory initialized!
CPU initialized
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x51 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x52 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFB C:0x52 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFB B:0xFB C:0x52 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x52 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x52 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFB B:0xFB C:0x52 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFB B:0xFB C:0x52 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFB B:0xFB C:0x52 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFB C:0x52 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x52 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x52 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x52 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x52 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x52 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x53 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFB C:0x53 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFB B:0xFB C:0x53 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x53 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x53 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFB B:0xFB C:0x53 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFB B:0xFB C:0x53 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFB B:0xFB C:0x53 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFB C:0x53 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x53 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x53 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x53 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x53 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x53 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x54 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFB C:0x54 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFB B:0xFB C:0x54 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x54 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFF B:0xFB C:0x54 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFF B:0xFB C:0x54 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFF B:0xFB C:0x54 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFF B:0xFB C:0x54 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFB C:0x54 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x54 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x54 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x54 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x54 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x54 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x55 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFB C:0x55 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFB B:0xFB C:0x55 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x55 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFF B:0xFB C:0x55 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFF B:0xFB C:0x55 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFF B:0xFB C:0x55 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFF B:0xFB C:0x55 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFB C:0x55 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x55 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x55 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x55 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x55 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x55 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x56 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFB C:0x56 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFB B:0xFB C:0x56 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x56 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFF B:0xFB C:0x56 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFF B:0xFB C:0x56 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFF B:0xFB C:0x56 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFF B:0xFB C:0x56 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFB C:0x56 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x56 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x56 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x56 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x56 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x56 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x57 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFB C:0x57 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFB B:0xFB C:0x57 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x57 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFF B:0xFB C:0x57 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFF B:0xFB C:0x57 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFF B:0xFB C:0x57 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFF B:0xFB C:0x57 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFB C:0x57 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x57 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x57 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x57 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x57 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x57 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x58 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFB C:0x58 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFB B:0xFB C:0x58 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x58 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x58 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFB B:0xFB C:0x58 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFB B:0xFB C:0x58 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFB B:0xFB C:0x58 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFB C:0x58 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x58 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x58 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x58 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x58 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x58 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x59 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFB C:0x59 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFB B:0xFB C:0x59 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x59 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x59 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFB B:0xFB C:0x59 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFB B:0xFB C:0x59 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFB B:0xFB C:0x59 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFB C:0x59 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x59 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x59 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x59 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x59 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x59 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x5A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFB C:0x5A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFB B:0xFB C:0x5A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x5A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x5A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFB B:0xFB C:0x5A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFB B:0xFB C:0x5A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFB B:0xFB C:0x5A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFB C:0x5A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x5A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x5A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x5A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x5A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x5A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x5B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFB C:0x5B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFB B:0xFB C:0x5B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x5B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x5B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFB B:0xFB C:0x5B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFB B:0xFB C:0x5B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFB B:0xFB C:0x5B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFB C:0x5B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x5B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFB C:0x5B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x5B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFB C:0x5B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x5B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFB C:0x5C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFB C:0x5C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFB B:0xFB C:0x5C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFB B:0xFB C:0x5C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFF B:0xFB C:0x5C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFF B:0xFB C:0x5C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFF B:0xFB C:0x5C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFF B:0xFB C:0x5C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFB C:0x5C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
